fips,state_id,name,latitude,longitude
24013,MD,Carroll County,39.282154,-76.627205
24015,MD,Cecil County,39.117827,-77.212471
24017,MD,Charles County,39.085277,-77.138908
24019,MD,Dorchester County,39.042574,-77.11917
24021,MD,Frederick County,39.364094,-75.885075
24023,MD,Garrett County,39.137515,-77.137495
24025,MD,Harford County,39.552036,-76.37593
24027,MD,Howard County,39.20854,-77.141737
24029,MD,Kent County,39.019649,-77.06423
24031,MD,Montgomery County,39.150376,-77.214787
24033,MD,Prince George's County,39.099402,-76.953276
24035,MD,Queen Anne's County,39.085803,-77.133247
24037,MD,St. Mary's County,39.371308,-76.355655
24039,MD,Somerset County,38.967334,-77.103468
24041,MD,Talbot County,39.070991,-77.132176
24043,MD,Washington County,39.141264,-77.178168
24045,MD,Wicomico County,38.50014,-76.790965
24047,MD,Worcester County,39.117827,-77.212471
24510,MD,Baltimore city,39.299351,-76.722079
25001,MA,Barnstable County,41.707788,-70.306068
25003,MA,Berkshire County,42.175106,-73.294629
25005,MA,Bristol County,41.75709,-71.08852
25007,MA,Dukes County,41.38877,-70.69877
25009,MA,Essex County,42.63887,-70.86792
25011,MA,Franklin County,42.441483,-71.014793
25013,MA,Hampden County,42.056968,-72.459865
25015,MA,Hampshire County,42.34014,-72.66377
25017,MA,Middlesex County,42.48555,-71.39184
25019,MA,Nantucket County,41.30124,-70.12811
25021,MA,Norfolk County,42.126618,-71.377085
25023,MA,Plymouth County,41.823277,-70.549562
25025,MA,Suffolk County,42.34866,-70.98564
25027,MA,Worcester County,42.271399,-71.798811
26001,MI,Alcona County,42.627666,-82.518492
26003,MI,Alger County,44.124986,-84.118952
26005,MI,Allegan County,42.535667,-85.858531
26007,MI,Alpena County,43.942679,-82.99611
26009,MI,Antrim County,43.942679,-82.99611
26011,MI,Arenac County,43.942679,-82.99611
26013,MI,Baraga County,46.774806,-88.494207
26015,MI,Barry County,42.863661,-85.822732
26017,MI,Bay County,43.942679,-82.99611
26019,MI,Benzie County,43.942679,-82.99611
26021,MI,Berrien County,42.823978,-83.944401
26023,MI,Branch County,43.938946,-86.039266
26025,MI,Calhoun County,43.942679,-82.99611
26027,MI,Cass County,43.942679,-82.99611
26029,MI,Charlevoix County,43.942679,-82.99611
26031,MI,Cheboygan County,43.939508,-82.985016
26033,MI,Chippewa County,43.942679,-82.99611
26035,MI,Clare County,43.937677,-84.767911
26037,MI,Clinton County,42.571709,-82.867187
26039,MI,Crawford County,43.638943,-84.788195
26041,MI,Delta County,43.942679,-82.99611
26043,MI,Dickinson County,43.942679,-82.99611
26045,MI,Eaton County,43.939508,-82.985016
26047,MI,Emmet County,42.994325,-82.760409
26049,MI,Genesee County,43.108959,-83.617457
26051,MI,Gladwin County,43.988577,-84.676795
26053,MI,Gogebic County,43.942679,-82.99611
26055,MI,Grand Traverse County,44.790434,-85.855286
26057,MI,Gratiot County,43.942679,-82.99611
26059,MI,Hillsdale County,41.923307,-84.631731
26061,MI,Houghton County,47.194423,-88.643684
26063,MI,Huron County,45.074566,-83.635279
26065,MI,Ingham County,43.942679,-82.99611
26067,MI,Ionia County,44.11761,-85.484299
26069,MI,Iosco County,43.942679,-82.99611
26071,MI,Iron County,43.942679,-82.99611
26073,MI,Isabella County,43.942679,-82.99611
26075,MI,Jackson County,43.942679,-82.99611
26077,MI,Kalamazoo County,42.294207,-85.598596
26079,MI,Kalkaska County,44.738228,-85.174478
26081,MI,Kent County,43.942679,-82.99611
26083,MI,Keweenaw County,43.191987,-85.340131
26085,MI,Lake County,43.852229,-85.002787
26087,MI,Lapeer County,42.904114,-83.311985
26089,MI,Leelanau County,43.939508,-82.985016
26091,MI,Lenawee County,43.942679,-82.99611
26093,MI,Livingston County,43.942679,-82.99611
26095,MI,Luce County,42.420423,-85.228951
26097,MI,Mackinac County,43.942679,-82.99611
26099,MI,Macomb County,43.942679,-82.99611
26101,MI,Manistee County,44.234635,-86.306517
26103,MI,Marquette County,46.526852,-87.393304
26105,MI,Mason County,42.58221,-84.44782
26107,MI,Mecosta County,43.942679,-82.99611
26109,MI,Menominee County,43.939508,-82.985016
26111,MI,Midland County,42.393125,-85.387762
26113,MI,Missaukee County,43.23683,-86.252634
26115,MI,Monroe County,41.917647,-83.396705
26117,MI,Montcalm County,43.942679,-82.99611
26119,MI,Montmorency County,43.119369,-83.703358
26121,MI,Muskegon County,43.23683,-86.252634
26123,MI,Newaygo County,43.942679,-82.99611
26125,MI,Oakland County,42.749164,-83.197254
26127,MI,Oceana County,43.942679,-82.99611
26129,MI,Ogemaw County,43.942679,-82.99611
26131,MI,Ontonagon County,46.873944,-89.320447
26133,MI,Osceola County,47.23914,-88.442831
26135,MI,Oscoda County,44.451695,-83.335664
26137,MI,Otsego County,43.942679,-82.99611
26139,MI,Ottawa County,43.942679,-82.99611
26141,MI,Presque Isle County,45.350035,-83.489127
26143,MI,Roscommon County,44.511376,-84.687702
26145,MI,Saginaw County,43.41009,-83.970582
26147,MI,St. Clair County,43.937677,-84.767911
26149,MI,St. Joseph County,43.942679,-82.99611
26151,MI,Sanilac County,43.942679,-82.99611
26153,MI,Schoolcraft County,43.942679,-82.99611
26155,MI,Shiawassee County,43.942679,-82.99611
26157,MI,Tuscola County,43.942679,-82.99611
26159,MI,Van Buren County,42.842842,-83.945375
26161,MI,Washtenaw County,43.938766,-83.007851
26163,MI,Wayne County,42.288371,-83.384778
26165,MI,Wexford County,43.938766,-83.007851
27001,MN,Aitkin County,46.626072,-94.201762
27003,MN,Anoka County,45.214798,-93.399611
27005,MN,Becker County,46.917041,-95.909302
27007,MN,Beltrami County,46.220047,-95.670572
27009,MN,Benton County,44.776278,-93.781776
27011,MN,Big Stone County,43.513729,-96.263229
27013,MN,Blue Earth County,43.876992,-94.36896
27015,MN,Brown County,44.030369,-92.645349
27017,MN,Carlton County,46.677969,-92.43831
27019,MN,Carver County,44.746386,-93.642294
27021,MN,Cass County,46.749451,-95.836256
27023,MN,Chippewa County,46.291958,-95.545597
27025,MN,Chisago County,44.776554,-93.621456
27027,MN,Clay County,47.469522,-92.531347
27029,MN,Clearwater County,44.731926,-93.339897
27031,MN,Cook County,47.99469,-92.619806
27033,MN,Cottonwood County,44.607779,-95.669799
27035,MN,Crow Wing County,47.882566,-94.699759
27037,MN,Dakota County,48.192776,-97.135225
27039,MN,Dodge County,47.208917,-96.760729
27041,MN,Douglas County,48.099419,-96.144649
27043,MN,Faribault County,44.288619,-93.290672
27045,MN,Fillmore County,43.71053,-92.258834
27047,MN,Freeborn County,43.723895,-93.453351
27049,MN,Goodhue County,44.402872,-92.634461
27051,MN,Grant County,44.284656,-93.420265
27053,MN,Hennepin County,46.220047,-95.670572
27055,MN,Houston County,43.760141,-91.577458
27057,MN,Hubbard County,46.961369,-95.144129
27059,MN,Isanti County,45.457753,-93.223501
27061,MN,Itasca County,47.208917,-96.760729
27063,MN,Jackson County,47.532018,-96.284814
27065,MN,Kanabec County,46.220047,-95.670572
27067,MN,Kandiyohi County,45.129385,-94.938946
27069,MN,Kittson County,48.640727,-96.913727
27071,MN,Koochiching County,46.220047,-95.670572
27073,MN,Lac qui Parle County,48.637284,-96.906393
27075,MN,Lake County,48.906709,-95.321649
27077,MN,Lake of the Woods County,46.298869,-96.046917
27079,MN,Le Sueur County,44.529723,-93.524327
27081,MN,Lincoln County,46.212374,-94.639973
27083,MN,Lyon County,47.208917,-96.760729
27085,MN,McLeod County,47.208917,-96.760729
27087,MN,Mahnomen County,47.208917,-96.760729
27089,MN,Marshall County,44.44825,-95.783523
27091,MN,Martin County,44.082042,-93.234915
27093,MN,Meeker County,47.208917,-96.760729
27095,MN,Mille Lacs County,47.775335,-96.616498
27097,MN,Morrison County,47.898354,-96.259372
27099,MN,Mower County,47.208917,-96.760729
27101,MN,Murray County,44.07445,-93.220998
27103,MN,Nicollet County,44.269148,-94.183565
27105,MN,Nobles County,47.208917,-96.760729
27107,MN,Norman County,47.499584,-96.133674
27109,MN,Olmsted County,47.208917,-96.760729
27111,MN,Otter Tail County,46.426453,-95.551702
27113,MN,Pennington County,48.145139,-95.80798
27115,MN,Pine County,47.07186,-92.681224
27117,MN,Pipestone County,44.261085,-96.296809
27119,MN,Polk County,47.992834,-96.890883
27121,MN,Pope County,46.262209,-96.596507
27123,MN,Ramsey County,45.226884,-93.449706
27125,MN,Red Lake County,47.529919,-95.261719
27127,MN,Redwood County,46.289578,-96.125922
27129,MN,Renville County,45.58807,-96.829528
27131,MN,Rice County,45.721891,-94.187748
27133,MN,Rock County,47.208917,-96.760729
27135,MN,Roseau County,45.721891,-94.187748
27137,MN,St. Louis County,46.751252,-95.878282
27139,MN,Scott County,48.45171,-96.871383
27141,MN,Sherburne County,44.261085,-96.296809
27143,MN,Sibley County,46.513106,-95.7609
27145,MN,Stearns County,47.779534,-96.599903
27147,MN,Steele County,46.850969,-95.800432
27149,MN,Stevens County,47.889689,-96.261264
27151,MN,Swift County,47.208917,-96.760729
27153,MN,Todd County,47.262118,-96.806821
27155,MN,Traverse County,44.336799,-93.9611
27157,MN,Wabasha County,44.05471,-91.68591
27159,MN,Wadena County,46.291486,-95.759284
27161,MN,Waseca County,44.149319,-94.042479
27163,MN,Washington County,43.687829,-92.392089
27165,MN,Watonwan County,47.208917,-96.760729
27167,MN,Wilkin County,46.275509,-96.594049
27169,MN,Winona County,44.05384,-91.641819
27171,MN,Wright County,47.208917,-96.760729
27173,MN,Yellow Medicine County,47.314219,-95.968601
28001,MS,Adams County,32.811099,-90.388819
28003,MS,Alcorn County,34.88077,-88.58026
28005,MS,Amite County,31.1744,-90.80443
28007,MS,Attala County,33.08629,-89.58155
28009,MS,Benton County,32.843243,-90.345525
28011,MS,Bolivar County,33.652978,-91.01082
28013,MS,Calhoun County,31.710429,-89.119599
28015,MS,Carroll County,30.398784,-88.520148
28017,MS,Chickasaw County,33.9208,-88.94786
28019,MS,Choctaw County,33.445544,-90.661088
28021,MS,Claiborne County,31.97369,-90.91181
28023,MS,Clarke County,32.0414,-88.6894
28025,MS,Clay County,33.198293,-90.675719
28027,MS,Coahoma County,34.415221,-90.444216
28029,MS,Copiah County,31.86924,-90.4488
28031,MS,Covington County,31.63322,-89.55263
28033,MS,DeSoto County,31.436484,-88.473237
28035,MS,Forrest County,32.540549,-89.535539
28037,MS,Franklin County,31.47715,-90.89785
28039,MS,George County,30.86261,-88.64403
28041,MS,Greene County,34.523634,-88.213523
28043,MS,Grenada County,33.704208,-89.75829
28045,MS,Hancock County,30.39378,-89.47456
28047,MS,Harrison County,30.41605,-89.08164
28049,MS,Hinds County,32.2667,-90.44282
28051,MS,Holmes County,33.12351,-90.09205
28053,MS,Humphreys County,33.1287,-90.52662
28055,MS,Issaquena County,32.74139,-90.98921
28057,MS,Itawamba County,34.27999,-88.36132
28059,MS,Jackson County,30.46289,-88.62284
28061,MS,Jasper County,32.01911,-89.11886
28063,MS,Jefferson County,33.642467,-89.887738
28065,MS,Jefferson Davis County,32.501469,-90.040227
28067,MS,Jones County,32.300491,-89.833495
28069,MS,Kemper County,32.75456,-88.64116
28071,MS,Lafayette County,34.35675,-89.48492
28073,MS,Lamar County,34.853088,-89.264859
28075,MS,Lauderdale County,32.509174,-88.550501
28077,MS,Lawrence County,32.359875,-89.254117
28079,MS,Leake County,32.298265,-90.353965
28081,MS,Lee County,34.28989,-88.68042
28083,MS,Leflore County,33.826119,-90.29403
28085,MS,Lincoln County,31.53239,-90.454
28087,MS,Lowndes County,33.47291,-88.44331
28089,MS,Madison County,32.457926,-90.142206
28091,MS,Marion County,32.404944,-88.662835
28093,MS,Marshall County,31.255269,-90.32092
28095,MS,Monroe County,33.89224,-88.48047
28097,MS,Montgomery County,31.742239,-90.545709
28099,MS,Neshoba County,32.591301,-89.117046
28101,MS,Newton County,34.612232,-89.912621
28103,MS,Noxubee County,33.11011,-88.56982
28105,MS,Oktibbeha County,33.42495,-88.8793
28107,MS,Panola County,31.864379,-89.743659
28109,MS,Pearl River County,32.000239,-90.197265
28111,MS,Perry County,31.196309,-90.630249
28113,MS,Pike County,31.17491,-90.40416
28115,MS,Pontotoc County,34.284782,-89.082396
28117,MS,Prentiss County,31.358974,-89.298893
28119,MS,Quitman County,32.0467,-88.781289
28121,MS,Rankin County,32.273316,-89.88306
28123,MS,Scott County,33.607766,-90.767675
28125,MS,Sharkey County,33.864136,-90.273294
28127,MS,Simpson County,31.91317,-89.91949
28129,MS,Smith County,31.633774,-89.545507
28131,MS,Stone County,33.516439,-90.166947
28133,MS,Sunflower County,33.527344,-90.631481
28135,MS,Tallahatchie County,33.95047,-90.17326
28137,MS,Tate County,34.65032,-89.94478
28139,MS,Tippah County,33.928056,-90.178573
28141,MS,Tishomingo County,34.941559,-88.523197
28143,MS,Tunica County,34.518203,-90.198561
28145,MS,Union County,32.572108,-89.11407
28147,MS,Walthall County,33.54425,-89.266465
28149,MS,Warren County,32.35723,-90.85201
28151,MS,Washington County,32.907294,-90.869367
28153,MS,Wayne County,31.64078,-88.6958
28155,MS,Webster County,33.61307,-89.28482
28157,MS,Wilkinson County,31.532299,-90.439427
28159,MS,Winston County,33.909061,-90.753512
28161,MS,Yalobusha County,34.02821,-89.70763
28163,MS,Yazoo County,32.78031,-90.39642
29001,MO,Adair County,40.147462,-92.377144
29003,MO,Andrew County,36.236518,-90.055652
29005,MO,Atchison County,36.236518,-90.055652
29007,MO,Audrain County,36.236518,-90.055652
29009,MO,Barry County,36.222422,-90.055658
29011,MO,Barton County,37.424602,-93.368426
29013,MO,Bates County,36.236518,-90.055652
29015,MO,Benton County,36.236518,-90.055652
29017,MO,Bollinger County,36.236518,-90.055652
29019,MO,Boone County,36.216391,-90.064647
29021,MO,Buchanan County,36.236518,-90.055652
29023,MO,Butler County,36.236492,-90.06917
29025,MO,Caldwell County,36.236518,-90.055652
29027,MO,Callaway County,38.816679,-90.896389
29029,MO,Camden County,39.176621,-94.019022
29031,MO,Cape Girardeau County,37.307932,-89.570352
29033,MO,Carroll County,36.259096,-90.030454
29035,MO,Carter County,36.254984,-90.029693
29037,MO,Cass County,38.735054,-91.374308
29039,MO,Cedar County,36.237811,-90.054029
29041,MO,Chariton County,40.52677,-93.017516
29043,MO,Christian County,36.236518,-90.055652
29045,MO,Clark County,36.236518,-90.055652
29047,MO,Clay County,38.515952,-91.134005
29049,MO,Clinton County,38.36566,-93.777245
29051,MO,Cole County,38.519177,-91.179963
29053,MO,Cooper County,36.236518,-90.055652
29055,MO,Crawford County,36.246615,-90.037341
29057,MO,Dade County,36.236518,-90.055652
29059,MO,Dallas County,36.236518,-90.055652
29061,MO,Daviess County,38.991047,-90.878789
29063,MO,DeKalb County,39.61895,-94.918871
29065,MO,Dent County,38.544083,-91.010459
29067,MO,Douglas County,36.236518,-90.055652
29069,MO,Dunklin County,36.253046,-90.031268
29071,MO,Franklin County,36.23547,-90.068052
29073,MO,Gasconade County,36.236518,-90.055652
29075,MO,Gentry County,36.236518,-90.055652
29077,MO,Greene County,36.236518,-90.055652
29079,MO,Grundy County,36.236518,-90.055652
29081,MO,Harrison County,36.233593,-90.057655
29083,MO,Henry County,36.236518,-90.055652
29085,MO,Hickory County,37.918833,-91.901361
29087,MO,Holt County,36.237517,-90.069189
29089,MO,Howard County,36.236518,-90.055652
29091,MO,Howell County,36.236518,-90.055652
29093,MO,Iron County,40.463028,-94.479177
29095,MO,Jackson County,36.238935,-90.058004
29097,MO,Jasper County,36.236518,-90.055652
29099,MO,Jefferson County,38.57749,-92.171843
29101,MO,Johnson County,36.236518,-90.055652
29103,MO,Knox County,36.236518,-90.055652
29105,MO,Laclede County,36.236518,-90.055652
29107,MO,Lafayette County,36.236518,-90.055652
29109,MO,Lawrence County,36.236518,-90.055652
29111,MO,Lewis County,36.236518,-90.055652
29113,MO,Lincoln County,38.451789,-93.413641
29115,MO,Linn County,36.236518,-90.055652
29117,MO,Livingston County,36.236518,-90.055652
29119,MO,McDonald County,36.236518,-90.055652
29121,MO,Macon County,39.854236,-92.515577
29123,MO,Madison County,36.237522,-90.065795
29125,MO,Maries County,36.236518,-90.055652
29127,MO,Marion County,38.620756,-92.413592
29129,MO,Mercer County,36.236518,-90.055652
29131,MO,Miller County,37.218485,-93.841807
29133,MO,Mississippi County,36.236518,-90.055652
29135,MO,Moniteau County,36.925188,-93.926958
29137,MO,Monroe County,36.869509,-89.548101
29139,MO,Montgomery County,39.03471,-91.438968
29141,MO,Morgan County,36.274287,-90.024046
29143,MO,New Madrid County,36.235678,-90.055559
29145,MO,Newton County,36.236518,-90.055652
29147,MO,Nodaway County,36.236518,-90.055652
29149,MO,Oregon County,36.236518,-90.055652
29151,MO,Osage County,36.236518,-90.055652
29153,MO,Ozark County,37.044213,-93.23917
29155,MO,Pemiscot County,36.236518,-90.055652
29157,MO,Perry County,36.215818,-90.061087
29159,MO,Pettis County,36.236518,-90.055652
29161,MO,Phelps County,36.236518,-90.055652
29163,MO,Pike County,36.236518,-90.055652
29165,MO,Platte County,37.574052,-92.159359
29167,MO,Polk County,36.236518,-90.055652
29169,MO,Pulaski County,36.236518,-90.055652
29171,MO,Putnam County,36.236518,-90.055652
29173,MO,Ralls County,36.236518,-90.055652
29175,MO,Randolph County,39.168365,-94.493907
29177,MO,Ray County,40.058251,-94.765796
29179,MO,Reynolds County,36.236518,-90.055652
29181,MO,Ripley County,36.236518,-90.055652
29183,MO,St. Charles County,36.239843,-90.031917
29185,MO,St. Clair County,37.333372,-91.958322
29186,MO,Ste. Genevieve County,37.967238,-90.038486
29187,MO,St. Francois County,38.008206,-92.040993
29189,MO,St. Louis County,36.247574,-90.040072
29195,MO,Saline County,36.236518,-90.055652
29197,MO,Schuyler County,36.236518,-90.055652
29199,MO,Scotland County,37.075593,-94.386425
29201,MO,Scott County,36.270339,-90.021028
29203,MO,Shannon County,36.236518,-90.055652
29205,MO,Shelby County,36.236518,-90.055652
29207,MO,Stoddard County,36.236518,-90.055652
29209,MO,Stone County,40.331925,-92.821723
29211,MO,Sullivan County,36.236518,-90.055652
29213,MO,Taney County,36.216432,-90.067619
29215,MO,Texas County,36.236518,-90.055652
29217,MO,Vernon County,36.236518,-90.055652
29219,MO,Warren County,36.236518,-90.055652
29221,MO,Washington County,38.536487,-91.005415
29223,MO,Wayne County,36.240176,-90.060158
29225,MO,Webster County,38.606172,-90.365312
29227,MO,Worth County,36.236518,-90.055652
29229,MO,Wright County,36.236518,-90.055652
29510,MO,St. Louis city,38.64068,-90.44341
30001,MT,Beaverhead County,45.13273,-112.89889
30003,MT,Big Horn County,48.078747,-115.974561
30005,MT,Blaine County,48.43276,-108.95866
30007,MT,Broadwater County,46.33199,-111.49547
30009,MT,Carbon County,46.385314,-112.047853
30011,MT,Carter County,47.785598,-110.996975
30013,MT,Cascade County,47.096215,-110.836482
30015,MT,Chouteau County,47.815445,-110.676438
30017,MT,Custer County,46.046103,-107.528627
30019,MT,Daniels County,48.78381,-105.54857
30021,MT,Dawson County,47.26638,-104.89946
30023,MT,Deer Lodge County,46.833638,-113.826498
30025,MT,Fallon County,46.83902,-105.117888
30027,MT,Fergus County,47.334355,-108.961667
30029,MT,Flathead County,48.29516,-114.04981
30031,MT,Gallatin County,45.22072,-111.250504
30033,MT,Garfield County,47.2777,-106.99283
30035,MT,Glacier County,48.503972,-111.847356
30037,MT,Golden Valley County,45.674661,-111.084747
30039,MT,Granite County,45.255829,-112.621689
30041,MT,Hill County,47.593194,-115.344403
30043,MT,Jefferson County,46.388823,-112.029994
30045,MT,Judith Basin County,46.270934,-112.26049
30047,MT,Lake County,47.64594,-114.08936
30049,MT,Lewis and Clark County,47.12234,-112.39035
30051,MT,Liberty County,48.56169,-111.02461
30053,MT,Lincoln County,46.962281,-112.61775
30055,MT,McCone County,45.98261,-112.514163
30057,MT,Madison County,45.30074,-111.92033
30059,MT,Meagher County,46.59819,-110.88564
30061,MT,Mineral County,47.14732,-114.9985
30063,MT,Missoula County,46.877632,-113.97075
30065,MT,Musselshell County,46.5201,-108.09156
30067,MT,Park County,45.48834,-110.52632
30069,MT,Petroleum County,47.11751,-108.25012
30071,MT,Phillips County,48.25909,-107.91329
30073,MT,Pondera County,48.073629,-112.333411
30075,MT,Powder River County,45.39501,-105.6301
30077,MT,Powell County,46.85663,-112.9362
30079,MT,Prairie County,46.86049,-105.37794
30081,MT,Ravalli County,46.242875,-114.156579
30083,MT,Richland County,48.56376,-106.021316
30085,MT,Roosevelt County,48.29455,-105.01652
30087,MT,Rosebud County,46.099958,-106.441816
30089,MT,Sanders County,45.733246,-107.59853
30091,MT,Sheridan County,45.867183,-112.104238
30093,MT,Silver Bow County,46.008606,-112.529923
30095,MT,Stillwater County,45.66944,-109.39477
30097,MT,Sweet Grass County,48.935926,-112.061312
30099,MT,Teton County,48.206351,-114.336482
30101,MT,Toole County,45.683592,-111.086863
30103,MT,Treasure County,46.21147,-107.2717
30105,MT,Valley County,45.859663,-111.340206
30107,MT,Wheatland County,46.46634,-109.8444
30109,MT,Wibaux County,46.96535,-104.24897
30111,MT,Yellowstone County,45.93725,-108.27435
31001,NE,Adams County,40.190068,-96.975793
31003,NE,Antelope County,41.119353,-100.916434
31005,NE,Arthur County,41.156279,-101.136729
31007,NE,Banner County,41.006999,-100.376254
31009,NE,Blaine County,42.04296,-101.046124
31011,NE,Boone County,41.59608,-102.849865
31013,NE,Box Butte County,42.911088,-98.841712
31015,NE,Boyd County,42.911088,-98.841712
31017,NE,Brown County,41.353849,-99.502372
31019,NE,Buffalo County,41.236188,-103.642412
31021,NE,Burt County,40.051707,-95.604706
31023,NE,Butler County,41.156279,-101.136729
31025,NE,Cass County,41.156279,-101.136729
31027,NE,Cedar County,41.718558,-100.725981
31029,NE,Chase County,41.11024,-102.951972
31031,NE,Cherry County,41.233948,-103.676068
31033,NE,Cheyenne County,41.2161,-103.309233
31035,NE,Clay County,41.156279,-101.136729
31037,NE,Colfax County,41.156279,-101.136729
31039,NE,Cuming County,41.59608,-102.849865
31041,NE,Custer County,41.123301,-100.787965
31043,NE,Dakota County,41.150126,-102.991797
31045,NE,Dawes County,40.356438,-98.138753
31047,NE,Dawson County,41.156279,-101.136729
31049,NE,Deuel County,41.329947,-102.142935
31051,NE,Dixon County,41.59608,-102.849865
31053,NE,Dodge County,41.154779,-100.799327
31055,NE,Douglas County,40.883068,-97.745894
31057,NE,Dundy County,41.59608,-102.849865
31059,NE,Fillmore County,41.156279,-101.136729
31061,NE,Franklin County,40.31588,-98.901924
31063,NE,Frontier County,41.03637,-100.760989
31065,NE,Furnas County,41.59608,-102.849865
31067,NE,Gage County,41.156279,-101.136729
31069,NE,Garden County,41.135118,-96.25335
31071,NE,Garfield County,41.364487,-100.618721
31073,NE,Gosper County,41.156279,-101.136729
31075,NE,Grant County,41.146753,-102.97684
31077,NE,Greeley County,41.318954,-102.972015
31079,NE,Hall County,40.843734,-101.732076
31081,NE,Hamilton County,41.23198,-103.484737
31083,NE,Harlan County,41.59608,-102.849865
31085,NE,Hayes County,41.15696,-101.136729
31087,NE,Hitchcock County,41.156279,-101.136729
31089,NE,Holt County,41.156279,-101.136729
31091,NE,Hooker County,41.156279,-101.136729
31093,NE,Howard County,41.238029,-103.665732
31095,NE,Jefferson County,41.217015,-101.586757
31097,NE,Johnson County,40.007182,-97.497687
31099,NE,Kearney County,40.714292,-99.154336
31101,NE,Keith County,41.092969,-101.883315
31103,NE,Keya Paha County,41.156279,-101.136729
31105,NE,Kimball County,41.236473,-103.643729
31107,NE,Knox County,41.59608,-102.849865
31109,NE,Lancaster County,41.59608,-102.849865
31111,NE,Lincoln County,40.726278,-96.591839
31113,NE,Logan County,41.469687,-100.457115
31115,NE,Loup County,41.156279,-101.136729
31117,NE,McPherson County,41.162435,-100.825296
31119,NE,Madison County,41.828846,-97.45747
31121,NE,Merrick County,41.122958,-100.791587
31123,NE,Morrill County,42.040341,-103.912812
31125,NE,Nance County,41.59608,-102.849865
31127,NE,Nemaha County,40.378678,-97.076963
31129,NE,Nuckolls County,41.59608,-102.849865
31131,NE,Otoe County,40.335623,-95.673634
31133,NE,Pawnee County,40.867734,-99.989194
31135,NE,Perkins County,40.84915,-101.543755
31137,NE,Phelps County,40.876887,-98.216898
31139,NE,Pierce County,42.200919,-97.526083
31141,NE,Platte County,41.551513,-100.959965
31143,NE,Polk County,41.175836,-97.5494
31145,NE,Red Willow County,41.134102,-100.767638
31147,NE,Richardson County,41.59608,-102.849865
31149,NE,Rock County,40.654036,-96.710196
31151,NE,Saline County,41.59608,-102.849865
31153,NE,Sarpy County,41.156279,-101.136729
31155,NE,Saunders County,41.59608,-102.849865
31157,NE,Scotts Bluff County,41.862487,-103.671056
31159,NE,Seward County,40.90775,-97.091904
31161,NE,Sheridan County,41.123265,-100.784417
31163,NE,Sherman County,41.123263,-100.783229
31165,NE,Sioux County,41.037129,-100.61104
31167,NE,Stanton County,42.005323,-97.05518
31169,NE,Thayer County,40.303014,-96.991706
31171,NE,Thomas County,41.156279,-101.136729
31173,NE,Thurston County,42.17699,-96.696435
31175,NE,Valley County,41.313506,-96.348507
31177,NE,Washington County,40.761213,-102.042051
31179,NE,Wayne County,41.081435,-96.358544
31181,NE,Webster County,41.238011,-103.664365
31183,NE,Wheeler County,41.15696,-101.136729
31185,NE,York County,40.864819,-97.596477
32001,NV,Churchill County,39.58088,-118.33578
32003,NV,Clark County,36.2152,-115.01356
32005,NV,Douglas County,38.91224,-119.61637
32007,NV,Elko County,40.733557,-114.076056
32009,NV,Esmeralda County,37.7847,-117.63237
32011,NV,Eureka County,39.547797,-115.993806
32013,NV,Humboldt County,40.600905,-118.25407
32015,NV,Lander County,39.93381,-117.03791
32017,NV,Lincoln County,39.036359,-119.948222
32019,NV,Lyon County,39.0204,-119.1892
32021,NV,Mineral County,38.53881,-118.43521
32023,NV,Nye County,38.04238,-116.47193
32027,NV,Pershing County,40.44036,-118.40444
32029,NV,Storey County,39.44653,-119.52917
32031,NV,Washoe County,39.138315,-119.743706
32033,NV,White Pine County,39.44216,-114.90159
32510,NV,Carson City,39.154485,-119.73074
33001,NH,Belknap County,43.055881,-71.292357
33003,NH,Carroll County,43.021922,-71.284301
33005,NH,Cheshire County,43.055881,-71.292357
33007,NH,Coos County,43.055881,-71.292357
33009,NH,Grafton County,43.58031,-72.045054
33011,NH,Hillsborough County,43.151438,-71.941533
33013,NH,Merrimack County,42.79821,-71.47507
33015,NH,Rockingham County,43.055881,-71.292357
33017,NH,Strafford County,43.269866,-71.116512
33019,NH,Sullivan County,42.94489,-72.268366
34001,NJ,Atlantic County,39.375851,-74.47876
34003,NJ,Bergen County,40.713133,-74.081516
34005,NJ,Burlington County,40.070904,-74.855087
34007,NJ,Camden County,39.951051,-75.074456
34009,NJ,Cape May County,38.936859,-74.909896
34011,NJ,Cumberland County,39.403393,-75.011341
34013,NJ,Essex County,40.78707,-74.24687
34015,NJ,Gloucester County,39.896315,-75.116698
34017,NJ,Hudson County,40.73094,-74.07594
34019,NJ,Hunterdon County,40.56729,-74.91222
34021,NJ,Mercer County,40.2834,-74.70169
34023,NJ,Middlesex County,40.44004,-74.40889
34025,NJ,Monmouth County,40.28755,-74.15815
34027,NJ,Morris County,39.940163,-75.083794
34029,NJ,Ocean County,39.866,-74.25003
34031,NJ,Passaic County,40.861981,-74.126791
34033,NJ,Salem County,39.555715,-75.511012
34035,NJ,Somerset County,40.491014,-74.459921
34037,NJ,Sussex County,41.13946,-74.69023
34039,NJ,Union County,40.691882,-74.24793
34041,NJ,Warren County,40.745207,-74.244453
35001,NM,Bernalillo County,35.300207,-106.551423
35003,NM,Catron County,33.91533,-108.40473
35005,NM,Chaves County,33.36319,-104.467
35006,NM,Cibola County,35.605727,-105.91126
35007,NM,Colfax County,36.60612,-104.64686
